ID,Model,ModelParameters,TransformationParameters,Ensemble,Runs,smape,mae,rmse,made,mage,mle,imle,spl,containment,contour,maxe,oda,mqae,smape_weighted,mae_weighted,rmse_weighted,made_weighted,mage_weighted,mle_weighted,imle_weighted,spl_weighted,maxe_weighted,oda_weighted,mqae_weighted,containment_weighted,contour_weighted,TotalRuntimeSeconds,Score,index
a88b96872b74680e885369667710793e,SeasonalNaive,"{""method"": ""lastvalue"", ""lag_1"": 10, ""lag_2"": 24}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""DifferencedTransformer"", ""2"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0}, ""1"": {}, ""2"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0}}}",0,4,1.87625959164929,6.092914148399308,7.8282792844588664,1.3942961531574425,6.092914148399308,4.259534813276218,3.4415267696074023,4.515117918149301,0.0,0.7291666666666666,33.58198212626161,0.7916666666666666,4.388367078592799,1.87625959164929,6.092914148399308,7.8282792844588664,1.3942961531574425,6.092914148399308,4.259534813276218,3.4415267696074023,4.515117918149301,33.58198212626161,0.7916666666666666,4.388367078592799,0.0,0.7291666666666666,0.0345,132.40572393080365,
a88b96872b74680e885369667710793e,SeasonalNaive,"{""method"": ""lastvalue"", ""lag_1"": 10, ""lag_2"": 24}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""DifferencedTransformer"", ""2"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0}, ""1"": {}, ""2"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0}}}",0,4,1.87625959164929,6.092914148399308,7.8282792844588664,1.3942961531574425,6.092914148399308,4.259534813276218,3.4415267696074023,4.515117918149301,0.0,0.7291666666666666,33.58198212626161,0.7916666666666666,4.388367078592799,1.87625959164929,6.092914148399308,7.8282792844588664,1.3942961531574425,6.092914148399308,4.259534813276218,3.4415267696074023,4.515117918149301,33.58198212626161,0.7916666666666666,4.388367078592799,0.0,0.7291666666666666,0.0345,132.40572393080365,175.0
4eca8b7270a0edbc9ea4a1531f8f8878,SeasonalNaive,"{""method"": ""lastvalue"", ""lag_1"": 10, ""lag_2"": 2}","{""fillna"": ""zero"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""PctChangeTransformer"", ""2"": ""AlignLastValue"", ""3"": ""AnomalyRemoval""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0}, ""1"": {}, ""2"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0}, ""3"": {""method"": ""LOF"", ""transform_dict"": null, ""method_params"": {""contamination"": ""auto"", ""n_neighbors"": 10, ""metric"": ""minkowski""}, ""fillna"": ""rolling_mean_24""}}}",0,4,1.9188860369411385,6.078494840442272,7.797073114927021,1.4935173282900762,6.078494840442272,3.7815861072576644,3.9056112395339286,4.568778069510359,0.0,0.75,27.800776675344082,0.75,4.521938259963926,1.9188860369411385,6.078494840442272,7.797073114927021,1.4935173282900762,6.078494840442272,3.7815861072576644,3.9056112395339286,4.568778069510359,27.800776675344082,0.75,4.521938259963926,0.0,0.75,0.045700000000000005,132.7038669619581,81.0
986283b520ab94d455c0c093b64dbacd,SeasonalNaive,"{""method"": ""lastvalue"", ""lag_1"": 10, ""lag_2"": 2}","{""fillna"": ""zero"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""PctChangeTransformer"", ""2"": ""AlignLastValue""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0}, ""1"": {}, ""2"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0}}}",0,4,1.9057312101923787,6.042383182582043,8.054035566548025,1.4390948478510517,6.042383182582043,3.4484131860128775,4.195603401635913,4.584104656768071,0.0,0.75,33.581102511829044,0.75,4.211741103994878,1.9057312101923787,6.042383182582043,8.054035566548025,1.4390948478510517,6.042383182582043,3.4484131860128775,4.195603401635913,4.584104656768071,33.581102511829044,0.75,4.211741103994878,0.0,0.75,0.039625,132.9770315707035,160.0
e4335b76cfcc33a0c7f01fe90918a518,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 3, ""model_metric"": ""mixed_metric"", ""models"": {""986283b520ab94d455c0c093b64dbacd"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""lastvalue\"", \""lag_1\"": 10, \""lag_2\"": 2}"", ""TransformationParameters"": ""{\""fillna\"": \""zero\"", \""transformations\"": {\""0\"": \""AlignLastValue\"", \""1\"": \""PctChangeTransformer\"", \""2\"": \""AlignLastValue\""}, \""transformation_params\"": {\""0\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0}, \""1\"": {}, \""2\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0}}}""}, ""28c7434814dd4410fcd531fb37d5d9bf"": {""Model"": ""LastValueNaive"", ""ModelParameters"": ""{}"", ""TransformationParameters"": ""{\""fillna\"": \""rolling_mean_24\"", \""transformations\"": {\""0\"": \""SeasonalDifference\"", \""1\"": \""DifferencedTransformer\"", \""2\"": \""PowerTransformer\"", \""3\"": \""AnomalyRemoval\""}, \""transformation_params\"": {\""0\"": {\""lag_1\"": 28, \""method\"": \""Median\""}, \""1\"": {}, \""2\"": {}, \""3\"": {\""method\"": \""LOF\"", \""transform_dict\"": null, \""method_params\"": {\""contamination\"": \""auto\"", \""n_neighbors\"": 10, \""metric\"": \""minkowski\""}, \""fillna\"": \""rolling_mean_24\""}}}""}, ""719910ae003c4c92c4f626391c4c4a7e"": {""Model"": ""LastValueNaive"", ""ModelParameters"": ""{}"", ""TransformationParameters"": ""{\""fillna\"": \""rolling_mean_24\"", \""transformations\"": {\""0\"": \""SeasonalDifference\"", \""1\"": \""SeasonalDifference\"", \""2\"": \""DifferencedTransformer\""}, \""transformation_params\"": {\""0\"": {\""lag_1\"": 28, \""method\"": \""Median\""}, \""1\"": {\""lag_1\"": 7, \""method\"": \""Median\""}, \""2\"": {}}}""}}, ""model_weights"": {}, ""point_method"": ""mean""}",{},1,4,2.414162272868484,7.198710112922216,8.140471618658523,1.5876776338268583,7.198710112922216,4.8792843766000695,4.288711663274984,2.508953590823534,0.6458333333333333,0.7708333333333333,22.9938870521259,0.7708333333333334,6.233558191834018,2.414162272868484,7.198710112922216,8.140471618658523,1.5876776338268583,7.198710112922216,4.8792843766000695,4.288711663274984,2.508953590823534,22.9938870521259,0.7708333333333334,6.233558191834018,0.6458333333333333,0.7708333333333333,0.074525,137.4999194371665,229.0
804b7b5a789db8c4b8c0548259b785e1,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 5, ""model_metric"": ""mixed_metric"", ""models"": {""986283b520ab94d455c0c093b64dbacd"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""lastvalue\"", \""lag_1\"": 10, \""lag_2\"": 2}"", ""TransformationParameters"": ""{\""fillna\"": \""zero\"", \""transformations\"": {\""0\"": \""AlignLastValue\"", \""1\"": \""PctChangeTransformer\"", \""2\"": \""AlignLastValue\""}, \""transformation_params\"": {\""0\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0}, \""1\"": {}, \""2\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0}}}""}, ""28c7434814dd4410fcd531fb37d5d9bf"": {""Model"": ""LastValueNaive"", ""ModelParameters"": ""{}"", ""TransformationParameters"": ""{\""fillna\"": \""rolling_mean_24\"", \""transformations\"": {\""0\"": \""SeasonalDifference\"", \""1\"": \""DifferencedTransformer\"", \""2\"": \""PowerTransformer\"", \""3\"": \""AnomalyRemoval\""}, \""transformation_params\"": {\""0\"": {\""lag_1\"": 28, \""method\"": \""Median\""}, \""1\"": {}, \""2\"": {}, \""3\"": {\""method\"": \""LOF\"", \""transform_dict\"": null, \""method_params\"": {\""contamination\"": \""auto\"", \""n_neighbors\"": 10, \""metric\"": \""minkowski\""}, \""fillna\"": \""rolling_mean_24\""}}}""}, ""719910ae003c4c92c4f626391c4c4a7e"": {""Model"": ""LastValueNaive"", ""ModelParameters"": ""{}"", ""TransformationParameters"": ""{\""fillna\"": \""rolling_mean_24\"", \""transformations\"": {\""0\"": \""SeasonalDifference\"", \""1\"": \""SeasonalDifference\"", \""2\"": \""DifferencedTransformer\""}, \""transformation_params\"": {\""0\"": {\""lag_1\"": 28, \""method\"": \""Median\""}, \""1\"": {\""lag_1\"": 7, \""method\"": \""Median\""}, \""2\"": {}}}""}, ""208fe10d6bc798ad8a94188108e47cdb"": {""Model"": ""LastValueNaive"", ""ModelParameters"": ""{}"", ""TransformationParameters"": ""{\""fillna\"": \""rolling_mean_24\"", \""transformations\"": {\""0\"": \""AlignLastValue\"", \""1\"": \""SeasonalDifference\"", \""2\"": \""DifferencedTransformer\"", \""3\"": \""AnomalyRemoval\""}, \""transformation_params\"": {\""0\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0}, \""1\"": {\""lag_1\"": 7, \""method\"": \""Median\""}, \""2\"": {}, \""3\"": {\""method\"": \""LOF\"", \""transform_dict\"": null, \""method_params\"": {\""contamination\"": \""auto\"", \""n_neighbors\"": 10, \""metric\"": \""minkowski\""}, \""fillna\"": \""rolling_mean_24\""}}}""}, ""d60646f8bfc9b58b4b9c307c2f99c2c2"": {""Model"": ""LastValueNaive"", ""ModelParameters"": ""{}"", ""TransformationParameters"": ""{\""fillna\"": \""time\"", \""transformations\"": {\""0\"": \""AlignLastValue\"", \""1\"": \""SeasonalDifference\"", \""2\"": \""DifferencedTransformer\"", \""3\"": \""AnomalyRemoval\""}, \""transformation_params\"": {\""0\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0}, \""1\"": {\""lag_1\"": 7, \""method\"": \""Median\""}, \""2\"": {}, \""3\"": {\""method\"": \""LOF\"", \""transform_dict\"": null, \""method_params\"": {\""contamination\"": \""auto\"", \""n_neighbors\"": 10, \""metric\"": \""minkowski\""}, \""fillna\"": \""rolling_mean_24\""}}}""}}, ""point_method"": ""median"", ""model_weights"": {}}",{},1,4,2.387261193605651,7.11266534713482,8.33330918451805,1.5372101831629346,7.11266534713482,4.038181080306101,4.850772940097134,3.5775126951675493,0.47916666666666663,0.7708333333333333,18.32812028343858,0.8125,5.946280291554993,2.387261193605651,7.11266534713482,8.33330918451805,1.5372101831629346,7.11266534713482,4.038181080306101,4.850772940097134,3.5775126951675493,18.32812028343858,0.8125,5.946280291554993,0.47916666666666663,0.7708333333333333,0.0988,141.22153332073918,134.0
eff814f29510e15298be7de142342e89,LastValueNaive,{},"{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""StandardScaler"", ""2"": ""DifferencedTransformer"", ""3"": ""AnomalyRemoval""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0}, ""1"": {}, ""2"": {}, ""3"": {""method"": ""LOF"", ""transform_dict"": null, ""method_params"": {""contamination"": ""auto"", ""n_neighbors"": 10, ""metric"": ""minkowski""}, ""fillna"": ""rolling_mean_24""}}}",0,4,2.4282082051337155,7.7184325161512755,9.259573540253996,1.5922150697652027,7.7184325161512755,6.075378224483196,3.3818332482003224,3.3182194413178023,0.6041666666666666,0.7708333333333333,36.00913183696986,0.7916666666666666,6.034365812336798,2.4282082051337155,7.7184325161512755,9.259573540253996,1.5922150697652027,7.7184325161512755,6.075378224483196,3.3818332482003224,3.3182194413178023,36.00913183696986,0.7916666666666666,6.034365812336798,0.6041666666666666,0.7708333333333333,0.018375,144.94775404983636,240.0
de2b16196d3f22abe66e22852bc9b6cc,AverageValueNaive,"{""method"": ""Mean"", ""window"": null}","{""fillna"": ""ffill"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""DifferencedTransformer"", ""2"": ""DifferencedTransformer""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0}, ""1"": {}, ""2"": {}}}",0,4,2.4196337749543213,7.689337199765677,9.268632535159895,1.5875129520045208,7.689337199765677,5.965015328898323,3.458625752233324,3.8610226479580074,0.8541666666666666,0.7708333333333333,35.37893126062136,0.7916666666666666,6.000186221689187,2.4196337749543213,7.689337199765677,9.268632535159895,1.5875129520045208,7.689337199765677,5.965015328898323,3.458625752233324,3.8610226479580074,35.37893126062136,0.7916666666666666,6.000186221689187,0.8541666666666666,0.7708333333333333,0.01115,146.7824989290506,221.0
2f9a2c172da21ff208ba127d060a7715,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 3, ""model_metric"": ""horizontal"", ""models"": {""312a4797e2e51e7e5b8c4cb4157de62a"": {""Model"": ""GLS"", ""ModelParameters"": ""{}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""AlignLastValue\"", \""1\"": \""DifferencedTransformer\"", \""2\"": \""DifferencedTransformer\"", \""3\"": \""ClipOutliers\""}, \""transformation_params\"": {\""0\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0}, \""1\"": {}, \""2\"": {}, \""3\"": {\""method\"": \""clip\"", \""std_threshold\"": 3, \""fillna\"": null}}}""}, ""de2b16196d3f22abe66e22852bc9b6cc"": {""Model"": ""AverageValueNaive"", ""ModelParameters"": ""{\""method\"": \""Mean\"", \""window\"": null}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""AlignLastValue\"", \""1\"": \""DifferencedTransformer\"", \""2\"": \""DifferencedTransformer\""}, \""transformation_params\"": {\""0\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0}, \""1\"": {}, \""2\"": {}}}""}, ""4da31d0ed572c9bc325504b07c8c9cd5"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""lastvalue\"", \""lag_1\"": 10, \""lag_2\"": 2}"", ""TransformationParameters"": ""{\""fillna\"": \""pad\"", \""transformations\"": {\""0\"": \""AlignLastValue\"", \""1\"": \""RobustScaler\"", \""2\"": \""DifferencedTransformer\""}, \""transformation_params\"": {\""0\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0}, \""1\"": {}, \""2\"": {}}}""}}, ""model_weights"": {}, ""point_method"": ""mean""}",{},1,4,2.5437654236601666,8.087833576760467,9.730970854975869,1.6400318800781593,8.087833576760467,6.775139544407991,3.0386489479341767,4.017082258926262,0.8541666666666666,0.7708333333333333,41.842127274995335,0.7916666666666666,6.326727979584441,2.5437654236601666,8.087833576760467,9.730970854975869,1.6400318800781593,8.087833576760467,6.775139544407991,3.0386489479341767,4.017082258926262,41.842127274995335,0.7916666666666666,6.326727979584441,0.8541666666666666,0.7708333333333333,0.0882,151.95643198818618,45.0
312a4797e2e51e7e5b8c4cb4157de62a,GLS,{},"{""fillna"": ""ffill"", ""transformations"": {""0"": ""AlignLastValue"", ""1"": ""DifferencedTransformer"", ""2"": ""DifferencedTransformer"", ""3"": ""ClipOutliers""}, ""transformation_params"": {""0"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0}, ""1"": {}, ""2"": {}, ""3"": {""method"": ""clip"", ""std_threshold"": 3, ""fillna"": null}}}",0,4,2.412681035394351,7.668599960449077,9.296663112780093,1.587861744312092,7.668599960449077,5.90609972342918,3.49206930602642,5.432984056235982,0.875,0.7708333333333333,35.06365292184165,0.7916666666666666,5.969420979001795,2.412681035394351,7.668599960449077,9.296663112780093,1.587861744312092,7.668599960449077,5.90609972342918,3.49206930602642,5.432984056235982,35.06365292184165,0.7916666666666666,5.969420979001795,0.875,0.7708333333333333,0.038125,152.6245117770884,47.0
bd686f5757077319fdd1f752960d8a8a,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 3, ""model_metric"": ""bestn_horizontal"", ""models"": {""4da31d0ed572c9bc325504b07c8c9cd5"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""lastvalue\"", \""lag_1\"": 10, \""lag_2\"": 2}"", ""TransformationParameters"": ""{\""fillna\"": \""pad\"", \""transformations\"": {\""0\"": \""AlignLastValue\"", \""1\"": \""RobustScaler\"", \""2\"": \""DifferencedTransformer\""}, \""transformation_params\"": {\""0\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0}, \""1\"": {}, \""2\"": {}}}""}, ""de2b16196d3f22abe66e22852bc9b6cc"": {""Model"": ""AverageValueNaive"", ""ModelParameters"": ""{\""method\"": \""Mean\"", \""window\"": null}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""AlignLastValue\"", \""1\"": \""DifferencedTransformer\"", \""2\"": \""DifferencedTransformer\""}, \""transformation_params\"": {\""0\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0}, \""1\"": {}, \""2\"": {}}}""}, ""312a4797e2e51e7e5b8c4cb4157de62a"": {""Model"": ""GLS"", ""ModelParameters"": ""{}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""AlignLastValue\"", \""1\"": \""DifferencedTransformer\"", \""2\"": \""DifferencedTransformer\"", \""3\"": \""ClipOutliers\""}, \""transformation_params\"": {\""0\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0}, \""1\"": {}, \""2\"": {}, \""3\"": {\""method\"": \""clip\"", \""std_threshold\"": 3, \""fillna\"": null}}}""}}, ""model_weights"": {""4da31d0ed572c9bc325504b07c8c9cd5"": 4.0, ""de2b16196d3f22abe66e22852bc9b6cc"": 3.0, ""312a4797e2e51e7e5b8c4cb4157de62a"": 2.0}, ""point_method"": ""mean""}",{},1,4,2.601162281726523,8.262007725782011,9.949675987012599,1.6611221722431262,8.262007725782011,7.061072286960369,2.9129737826451407,3.7475948942315194,0.8333333333333333,0.7708333333333333,44.066587799515446,0.7916666666666666,6.463653529813022,2.601162281726523,8.262007725782011,9.949675987012599,1.6611221722431262,8.262007725782011,7.061072286960369,2.9129737826451407,3.7475948942315194,44.066587799515446,0.7916666666666666,6.463653529813022,0.8333333333333333,0.7708333333333333,0.08915000000000001,153.033572403866,194.0
79d13e7a51de66d6da6295f81bbfbc9c,GLS,{},"{""fillna"": ""fake_date"", ""transformations"": {""0"": ""DifferencedTransformer"", ""1"": ""AlignLastValue""}, ""transformation_params"": {""0"": {}, ""1"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0}}}",0,4,2.491596614727788,7.993585737644632,9.67040244160155,1.6085339732937691,7.993585737644632,4.859179643431526,4.98196590227441,5.733901897602144,0.0,0.7708333333333334,32.200915139692256,0.8333333333333334,6.1917225504663245,2.491596614727788,7.993585737644632,9.67040244160155,1.6085339732937691,7.993585737644632,4.859179643431526,4.98196590227441,5.733901897602144,32.200915139692256,0.8333333333333334,6.1917225504663245,0.0,0.7708333333333334,0.032799999999999996,157.05523052970722,132.0
d399cfdfa0666d2007aa8cb2ee0be307,GLS,{},"{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""DifferencedTransformer"", ""1"": ""AlignLastValue""}, ""transformation_params"": {""0"": {}, ""1"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0}}}",0,4,2.491596614727788,7.993585737644632,9.67040244160155,1.6085339732937691,7.993585737644632,4.859179643431526,4.98196590227441,5.733901897602144,0.0,0.7708333333333334,32.200915139692256,0.8333333333333334,6.1917225504663245,2.491596614727788,7.993585737644632,9.67040244160155,1.6085339732937691,7.993585737644632,4.859179643431526,4.98196590227441,5.733901897602144,32.200915139692256,0.8333333333333334,6.1917225504663245,0.0,0.7708333333333334,0.032174999999999995,157.05523052970722,209.0
bf630c417f3e466cde4e6626432a82dc,GLS,{},"{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""DifferencedTransformer"", ""1"": ""AlignLastValue"", ""2"": ""Slice""}, ""transformation_params"": {""0"": {}, ""1"": {""rows"": 1, ""lag"": 1, ""method"": ""additive"", ""strength"": 1.0}, ""2"": {""method"": 100}}}",0,4,2.491890666438436,7.995165706832387,9.674794143189201,1.607827736595608,7.995165706832387,4.851452169653036,4.990884269535785,5.734440052523995,0.0,0.7708333333333334,32.1443184764442,0.8333333333333334,6.190998920606848,2.491890666438436,7.995165706832387,9.674794143189201,1.607827736595608,7.995165706832387,4.851452169653036,4.990884269535785,5.734440052523995,32.1443184764442,0.8333333333333334,6.190998920606848,0.0,0.7708333333333334,0.03315,157.076979204169,197.0
2976269d855f142272b7da6899f60b0b,Ensemble,"{""model_name"": ""BestN"", ""model_count"": 3, ""model_metric"": ""best_score_unique"", ""models"": {""208fe10d6bc798ad8a94188108e47cdb"": {""Model"": ""LastValueNaive"", ""ModelParameters"": ""{}"", ""TransformationParameters"": ""{\""fillna\"": \""rolling_mean_24\"", \""transformations\"": {\""0\"": \""AlignLastValue\"", \""1\"": \""SeasonalDifference\"", \""2\"": \""DifferencedTransformer\"", \""3\"": \""AnomalyRemoval\""}, \""transformation_params\"": {\""0\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0}, \""1\"": {\""lag_1\"": 7, \""method\"": \""Median\""}, \""2\"": {}, \""3\"": {\""method\"": \""LOF\"", \""transform_dict\"": null, \""method_params\"": {\""contamination\"": \""auto\"", \""n_neighbors\"": 10, \""metric\"": \""minkowski\""}, \""fillna\"": \""rolling_mean_24\""}}}""}, ""4da31d0ed572c9bc325504b07c8c9cd5"": {""Model"": ""SeasonalNaive"", ""ModelParameters"": ""{\""method\"": \""lastvalue\"", \""lag_1\"": 10, \""lag_2\"": 2}"", ""TransformationParameters"": ""{\""fillna\"": \""pad\"", \""transformations\"": {\""0\"": \""AlignLastValue\"", \""1\"": \""RobustScaler\"", \""2\"": \""DifferencedTransformer\""}, \""transformation_params\"": {\""0\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0}, \""1\"": {}, \""2\"": {}}}""}, ""de2b16196d3f22abe66e22852bc9b6cc"": {""Model"": ""AverageValueNaive"", ""ModelParameters"": ""{\""method\"": \""Mean\"", \""window\"": null}"", ""TransformationParameters"": ""{\""fillna\"": \""ffill\"", \""transformations\"": {\""0\"": \""AlignLastValue\"", \""1\"": \""DifferencedTransformer\"", \""2\"": \""DifferencedTransformer\""}, \""transformation_params\"": {\""0\"": {\""rows\"": 1, \""lag\"": 1, \""method\"": \""additive\"", \""strength\"": 1.0}, \""1\"": {}, \""2\"": {}}}""}}, ""model_weights"": {}, ""point_method"": ""mean""}",{},1,4,2.9281683956558475,9.090446301842505,10.78359721437618,1.729055326552999,9.090446301842505,7.126845149268211,3.8486960400588277,3.4049419436365116,0.6666666666666666,0.75,42.17535883144524,0.7916666666666666,7.320285651258956,2.9281683956558475,9.090446301842505,10.78359721437618,1.729055326552999,9.090446301842505,7.126845149268211,3.8486960400588277,3.4049419436365116,42.17535883144524,0.7916666666666666,7.320285651258956,0.6666666666666666,0.75,0.07400000000000001,162.89047662765088,33.0
